Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Frequencies_1_P1->W1,B1_Energy_1_R1->P1,B1_Energy_1_P1->W1,B4_Energy_1_R1->P1,B4_Energy_1_P1->W1,W1_Frequencies_1_R1->P1,W1_Frequencies_1_P1->W1,B3_Frequencies_1_R1->P1,B3_Frequencies_1_P1->W1,R1_Frequencies_1_R1->P1,R1_Frequencies_1_P1->W1,B2_Frequencies_1_R1->P1,B2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_R1->P1,B4_SymmetryFactor_1_P1->W1,B1_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_P1->W1,colrel_Sigmas_R1->P1,colrel_Sigmas_P1->W1,W3_SymmetryFactor_1_R1->P1,W3_SymmetryFactor_1_P1->W1,B3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_P1->W1,W3_Energy_1_R1->P1,W3_Energy_1_P1->W1,P1_Frequencies_1_R1->P1,P1_Frequencies_1_P1->W1,B2_SymmetryFactor_1_R1->P1,B2_SymmetryFactor_1_P1->W1,B4_Frequencies_1_R1->P1,B4_Frequencies_1_P1->W1,W1_SymmetryFactor_1_R1->P1,W1_SymmetryFactor_1_P1->W1,colrel_PowerOne_R1->P1,colrel_PowerOne_P1->W1,colrel_FactorOne_R1->P1,colrel_FactorOne_P1->W1,R1_Energy_1_R1->P1,R1_Energy_1_P1->W1,W3_Frequencies_1_R1->P1,W3_Frequencies_1_P1->W1,P1_SymmetryFactor_1_R1->P1,P1_SymmetryFactor_1_P1->W1,colrel_Epsilons_R1->P1,colrel_Epsilons_P1->W1,B2_Energy_1_R1->P1,B2_Energy_1_P1->W1,B3_Energy_1_R1->P1,B3_Energy_1_P1->W1,R1_SymmetryFactor_1_R1->P1,R1_SymmetryFactor_1_P1->W1,W1_Energy_1_R1->P1,W1_Energy_1_P1->W1,B1_ImaginaryFrequency_1_R1->P1,B1_ImaginaryFrequency_1_P1->W1,P1_Energy_1_R1->P1,P1_Energy_1_P1->W1
0.1,340.0,-0.005172248813470061,2.834683480677474e-05,-0.0002576010868543089,6.376478276915652e-05,1.9770702426344475e-06,-1.3948815567847768,-1.273318097295963e-06,-3.0128679574105983,-0.06941352996717547,0.0,0.13770183598319508,0.0,-0.07013268293186208,0.0,0.00010039558155157949,-0.21918348884127675,-0.0013527083405654933,3.7332934424212046e-05,2.1262738506255983e-05,0.9663012265133091,-1.5589443717781765e-05,-5.257048932862453e-07,-0.4873569609083652,0.0,-2.7752228291862886e-06,-5.043075281524902e-08,0.0,6.536957000827415e-05,-0.4877584424553653,0.0,0.00019884689249209626,1.2696189278103457e-06,-5.021498165015833e-07,-0.7861426953072489,2.9150975420728067e-06,0.10852669766218516,3.940568133425312e-05,0.7604670908614031,1.4800394983325358,0.0,-3.352595205943666e-05,-4.12155909964995e-06,0.0,0.9999940130374476,2.366183508835036e-06,0.1780119443483534,-0.7119922794176103,-0.00513934237644567,-0.7131972044391192,-0.00513934237644567,0.9999936921687439,0.0,-9.768232057070414e-08,-0.07792699414517894,0.00010214408189412514,-0.0004598457181691009,0.0,1.4800556302601515
0.1,350.0,-0.005382137180080262,3.300547366324044e-05,-0.00026509118869758714,6.926769972430584e-05,-9.615971661420776e-07,-1.351952574058267,-1.5676476822821888e-06,-3.0360786911807085,-0.0743031916436454,0.0,0.14958092022331831,0.0,-0.0769640986781827,0.0,2.0534960237163455e-05,-0.21266431108716125,-0.0014076815363006623,4.3661309911402274e-05,2.0107785105119364e-05,0.9744038350162695,-1.578453412379247e-05,-4.940822879518604e-07,-0.4810840431407201,0.0,-3.053782118458801e-06,-3.90799868749725e-08,0.0,7.886379525127566e-05,-0.4939194490218353,0.0,6.0771923795230556e-05,1.16789388070699e-06,-8.573535359024346e-07,-0.7925288154223192,3.329864551630725e-06,0.12822961086480866,3.8387732110576315e-05,0.7657946475080347,1.4377514820318817,0.0,-3.396603944614849e-05,-3.694679144785828e-06,0.0,0.9999948404603926,1.9247023304031938e-06,0.1764961991349034,-0.7013360413561148,-0.003621118076830473,-0.6846454832475478,-0.003621118076830473,0.9999928124013323,0.0,-6.032936571472713e-08,-0.080833512163068,0.00010281833438387313,-0.0005515648539557471,0.0,1.4377695996827808
0.1,360.0,-0.005593348663569035,3.711974936714364e-05,-0.000271441673102999,7.341458016151945e-05,-3.8710609209091e-06,-1.3115510463835018,-1.71231471402925e-06,-3.0579167919000794,-0.07924171184521996,0.0,0.16179388491337837,0.0,-0.08405388273209596,0.0,-6.247561419758105e-05,-0.2064844219332777,-0.0014612309060799843,4.926226386551342e-05,1.926945891167834e-05,0.9820852668492327,-1.5675999773254105e-05,-3.9927041339099037e-07,-0.4750981902843987,0.0,-3.125357419129795e-06,-2.3897295091068503e-08,0.0,8.153013244384807e-05,-0.4997944813956573,0.0,-8.277856351520044e-05,1.067316301081299e-06,-1.0637301161295453e-06,-0.798577022948202,3.880198818862621e-06,0.1470137054621194,3.765484982906241e-05,0.7706028656539566,1.3978144085627024,0.0,-3.402284271111981e-05,-2.9368077257754578e-06,0.0,0.9999959879140202,1.5915594695200363e-06,0.17487766372475683,-0.6908378039495462,-0.0018279955809392576,-0.6580276953553053,-0.0018279955809392576,0.9999927860111305,0.0,-2.2872140265747567e-08,-0.08405248168764709,0.00010440025982112247,-0.0006371664446199305,0.0,1.3978330674662025
0.1,370.0,-0.005812152084290651,4.0669040120790384e-05,-0.00027734122334871226,7.635556387317955e-05,-6.468487352200427e-06,-1.2734538825644552,-1.7168020064014662e-06,-3.0785346317726248,-0.08422762373155851,0.0,0.17431938633690372,0.0,-0.09140194592311339,0.0,-0.0001395022005917123,-0.20062349228346749,-0.00151522914917245,5.410057452603805e-05,1.8725789277114638e-05,0.9893702887932225,-1.531640751483116e-05,-2.493044577377865e-07,-0.46938084758406895,0.0,-3.019170555730493e-06,-6.954629782035445e-09,0.0,7.464474916905998e-05,-0.5054088202417002,0.0,-0.00021577820005028446,9.96985805721752e-07,-1.133415269145751e-06,-0.8043096708983195,4.559762369651118e-06,0.16544827249986227,3.7181983559438825e-05,0.7751571616660183,1.3600373722492731,0.0,-3.3739216028938705e-05,-1.938678367193774e-06,0.0,0.999997311212581,1.3641063380434059e-06,0.17317930025296702,-0.6805123851240463,-3.6356368839653597e-06,-0.6331655055709595,-3.6356368839653597e-06,0.9999934412437519,0.0,1.0041250450510046e-08,-0.08725202887982544,0.00010699538872256691,-0.0007151642978807567,0.0,1.3600553959436172
0.1,380.0,-0.006043484197356953,4.3664795081677194e-05,-0.0002833560466457957,7.827128936008243e-05,-8.581306525310234e-06,-1.2374535204365087,-1.603192584861482e-06,-3.0980702580749906,-0.08925724510396263,0.0,0.18713659298015184,0.0,-0.09900471727980474,0.0,-0.00020435070416524543,-0.1950612037659478,-0.0015712249966405114,5.818589035850688e-05,1.843697837684902e-05,0.996283778150905,-1.476680396204332e-05,-5.429863139110654e-08,-0.4639145200234858,0.0,-2.7756015730964083e-06,9.985039040086095e-09,0.0,6.048753889171523e-05,-0.5107844139471983,0.0,-0.00032732836988502137,9.775224361487579e-07,-1.0896520676334163e-06,-0.8097486408583437,5.349482802788734e-06,0.1839655109295986,3.692823397807102e-05,0.7796592160057142,1.3242495402422663,0.0,-3.317527528094545e-05,-7.848934366272037e-07,0.0,0.9999986892954478,1.2304617489756389e-06,0.17142212712595195,-0.6703712913974132,0.00166648613654188,-0.6099016438924278,0.00166648613654188,0.9999946039571697,0.0,3.59412629872815e-08,-0.09018262475910464,0.00011061584592620382,-0.0007847483105293931,0.0,1.3242660403389297
0.1,390.0,-0.006290859633863219,4.613917286736134e-05,-0.0002899106732757731,7.934912756705471e-05,-1.0130871866247497e-05,-1.2033596820113341,-1.3991755834684907e-06,-3.116644725258537,-0.09432496802558715,0.0,0.20022525025418716,0.0,-0.1068553409112293,0.0,-0.0002535192046327487,-0.18977745883284355,-0.0016303852304016917,6.155730561559977e-05,1.835494326971606e-05,1.0028504580551096,-1.408811176521055e-05,1.748801658289773e-07,-0.4586827221412099,0.0,-2.4377279988615313e-06,2.5541403397241925e-08,0.0,4.1801071294185896e-05,-0.5159400912782519,0.0,-0.0004112345504554016,1.021623551078561e-06,-9.6008486495568e-07,-0.8149150981931536,6.224152107864672e-06,0.20285856211370185,3.684606460348186e-05,0.7842473322109274,1.2902976105773813,0.0,-3.23971813281821e-05,4.515360551569719e-07,0.0,1.0000000274375969,1.1741135802129638e-06,0.1696250388205132,-0.6604231716616384,0.0030563589627809625,-0.5880966778020452,0.0030563589627809625,0.9999961136069466,0.0,5.396583517765617e-08,-0.09267763079996819,0.00011520793422296178,-0.000845631316392151,0.0,1.2903119730540276
0.1,400.0,-0.006556470090518009,4.813648038423776e-05,-0.0002972929077615333,7.97681040755475e-05,-1.1111587146823697e-05,-1.1710000924495705,-1.133290944616939e-06,-3.1343616428235994,-0.09942372350461175,0.0,0.21356571547005465,0.0,-0.11494418795802981,0.0,-0.0002857340641004882,-0.18475266068146715,-0.001693502470651035,6.427163738481784e-05,1.842994384778547e-05,1.0090945354182195,-1.3335947686899447e-05,4.2754372560032935e-07,-0.453669968666123,0.0,-2.0460118434073655e-06,3.872317634646583e-08,0.0,2.1382189814880762e-05,-0.5208919257126269,0.0,-0.00046520268739166535,1.1352998938789916e-06,-7.723608731631254e-07,-0.8198292465967526,7.156972193957515e-06,0.22229593482204718,3.6887577689342686e-05,0.7890036536161337,1.258043639134155,0.0,-3.146975953121508e-05,1.7113388550140377e-06,0.0,1.0000012566448762,1.1771389442949067e-06,0.167804710112758,-0.6506742208539713,0.004093575290956676,-0.5676264141639037,0.004093575290956676,0.9999978312613762,0.0,6.433462183183964e-08,-0.09464428420498648,0.00012067549766049053,-0.0008979122969983297,0.0,1.2580554921428146
0.1,410.0,-0.006841380702127147,4.9706977857575635e-05,-0.0003056714695072176,7.969021983919609e-05,-1.1570000854069927e-05,-1.1402203594649734,-8.319889753371516e-07,-3.151308093465808,-0.10454548364660428,0.0,0.22713897285109358,0.0,-0.12325948909678018,0.0,-0.00030141971641008396,-0.17996798343487602,-0.0017610390162736546,6.639486454820064e-05,1.8614837079594464e-05,1.015039346318765,-1.2557924775941348e-05,6.937886826663682e-07,-0.44886177555707957,0.0,-1.6353742822732566e-06,4.889534122532395e-08,0.0,1.806662665345292e-06,-0.525653653267856,0.0,-0.0004899173302998779,1.3193465199500403e-06,-5.515243844273223e-07,-0.8245101273206142,8.122436008198886e-06,0.2423434947333648,3.700842205984615e-05,0.7939644190679741,1.227363175822495,0.0,-3.0452065934389102e-05,2.9490433093924735e-06,0.0,1.0000023309419848,1.2222734116856678e-06,0.16597558610591662,-0.6411285418423366,0.004750117756985901,-0.5483797904002681,0.004750117756985901,0.9999996424458255,0.0,6.7921262666966e-08,-0.09605035293645917,0.00012689855487029358,-0.000941961139180553,0.0,1.2273723494104098
0.1,420.0,-0.0071457624117102735,5.090257182166983e-05,-0.0003151187818843954,7.925625208283697e-05,-1.1586231605311908e-05,-1.1108832362763459,-5.180394100021435e-07,-3.1675563025391194,-0.10968172454217547,0.0,0.2409266363011004,0.0,-0.13178796952918476,0.0,-0.00030218968700731986,-0.1754055928376957,-0.001833186586367521,6.799611142786607e-05,1.8867536628585824e-05,1.020707061993113,-1.1792647617730445e-05,9.648508113904234e-07,-0.44424465553818676,0.0,-1.2339443928171651e-06,5.572696390079524e-08,0.0,-1.4731325911872637e-05,-0.5302370841455282,0.0,-0.0004881547298996087,1.5707849790651418e-06,-3.187003633463275e-07,-0.8289754804683918,9.09796312548273e-06,0.2629884147816217,3.7169934481798464e-05,0.7991308597520658,1.1981436611483924,0.0,-2.9395081088676913e-05,4.131838360113569e-06,0.0,1.0000032237087058,1.2941050323570086e-06,0.1641499462023598,-0.6317884689973686,0.005032213196162867,-0.5302571450892323,0.005032213196162867,1.000001456839245,0.0,6.593280357237208e-08,-0.09690976024252684,0.0001337474076843538,-0.0009783256206893796,0.0,1.1981501455300383
0.1,430.0,-0.007469122762689762,5.177395453468372e-05,-0.00032563431322411813,7.858454045157975e-05,-1.1258715940175491e-05,-1.0828674742714979,-2.098775365513488e-07,-3.183165634214775,-0.1148238137641919,0.0,0.2549109454762316,0.0,-0.1405154222437345,0.0,-0.0002904035299411157,-0.17104880291580796,-0.0019099292660348518,6.914359623491275e-05,1.915219244743881e-05,1.0261184757079256,-1.1069788489577721e-05,1.2332738663878426e-06,-0.4398061014664908,0.0,-8.62898771176547e-07,5.913241121621136e-08,0.0,-2.648985081276563e-05,-0.5346524758071882,0.0,-0.0004640093903486233,1.8841384843144436e-06,-9.064583866084916e-08,-0.8332416694252688,1.006465992457583e-05,0.2841618358564827,3.734004346112592e-05,0.8044793678229947,1.1702830428086481,0.0,-2.8340857982097484e-05,5.23784451247086e-06,0.0,1.0000039237950917,1.379646547294592e-06,0.16233802489292445,-0.6226548553715378,0.004970666729657978,-0.5131687837749378,0.004970666729657978,1.000003206217109,0.0,5.968533902347984e-08,-0.09726907620707308,0.00014109278382132956,-0.0010076589410593349,0.0,1.1702869491116723
0.1,440.0,-0.007810514293413151,5.236881617238726e-05,-0.0003371659293547688,7.777165044568161e-05,-1.069245207510534e-05,-1.056066436639725,7.844140663006392e-08,-3.198184640768683,-0.11996331147217873,0.0,0.2690747588260213,0.0,-0.14942719072685043,0.0,-0.0002688069423154735,-0.16688216868178565,-0.0019911023310576585,6.990204812234325e-05,1.9439506165466947e-05,1.031292871515684,-1.041079805032832e-05,1.492948316467988e-06,-0.43553455628363946,0.0,-5.369533605296529e-07,5.9213777151288365e-08,0.0,-3.218524288632392e-05,-0.5389088531292333,0.0,-0.0004222646919632692,2.252482794121484e-06,1.2015469174811577e-07,-0.8373236610322016,1.1007500288458453e-05,0.30575858900872893,3.7493357718387763e-05,0.8099702616282466,1.1436885787764648,0.0,-2.732260697634388e-05,6.254188018176278e-06,0.0,1.0000044318419812,1.468492515127019e-06,0.16054817162728255,-0.613727325267366,0.0046124019089399775,-0.4970337761838939,0.0046124019089399775,1.000004841560721,0.0,5.045774494188247e-08,-0.0971958245115376,0.0001488127019362239,-0.0010306650614284175,0.0,1.1436901043184415
0.1,450.0,-0.008168710905739734,5.273082987728019e-05,-0.0003496280698019429,7.689412536695457e-05,-9.99047079977314e-06,-1.0303866052689106,3.3692424250164225e-07,-3.2126530015123733,-0.1250921883742904,0.0,0.28340154580307525,0.0,-0.15850855402515424,0.0,-0.00024025604786330034,-0.16289152251891148,-0.0020764432675754994,7.033119115413399e-05,1.9706498281132407e-05,1.0362479658109087,-9.829940682801287e-06,1.739063661179877e-06,-0.43141937114171575,0.0,-2.651972985447336e-07,5.620880813283941e-08,0.0,-3.0955453985325384e-05,-0.543014272407298,0.0,-0.00036790973884012887,2.6682642111290855e-06,3.050837413768862e-07,-0.8412350506118047,1.1915148610012847e-05,0.3276533539851705,3.761075580763347e-05,0.8155549115829654,1.1182757988790548,0.0,-2.6365340153558484e-05,7.175115932025709e-06,0.0,1.0000047570270274,1.5527181509955851e-06,0.15878703384836018,-0.6050044943122325,0.004013491758286527,-0.48177893672400823,0.004013491758286527,1.0000063299118853,0.0,3.940466222599525e-08,-0.0967689495082962,0.00015679674815442362,-0.0010480588251160633,0.0,1.1182751978104584
0.1,460.0,-0.008542349615447717,5.289917754003914e-05,-0.00036291639734038745,7.601078573481013e-05,-9.248061758455724e-06,-1.0057460770707758,5.591307622685171e-07,-3.226603264138866,-0.13020297089838098,0.0,0.29787537938671876,0.0,-0.1677450193283825,0.0,-0.0002075181283207911,-0.15906396497310812,-0.0021656336338286442,7.048498202076895e-05,1.993595633685748e-05,1.040999908335988,-9.33544941729042e-06,1.968007402059532e-06,-0.42745075451198716,0.0,-5.20613495899207e-08,5.044629771173706e-08,0.0,-2.2298518503016133e-05,-0.5469760322899668,0.0,-0.0003057892921717174,3.1239027247506364e-06,4.5883560884198934e-07,-0.8449881203500083,1.2779583160750959e-05,0.3497132392504986,3.7678702585231585e-05,0.8211812492110208,1.093967601416374,0.0,-2.5486810862845757e-05,8.000282734972866e-06,0.0,1.000004914323871,1.6266325123336497e-06,0.15705975011588466,-0.5964841595398562,0.0032337008927033005,-0.4673379519446044,0.0032337008927033005,1.0000076513161251,0.0,2.7512072409167357e-08,-0.09607143198555465,0.0001649483876283625,-0.001060537951203355,0.0,1.0939651608081467
0.1,470.0,-0.008930039200357334,5.290844160861939e-05,-0.0003769190521436467,7.516521943174322e-05,-8.549224169942761e-06,-0.982073115435212,7.415891083137535e-07,-3.2400623516346685,-0.1352888265977922,0.0,0.3124809293609419,0.0,-0.17712253331603633,0.0,-0.00017313720114219661,-0.15538782116552788,-0.0022583318079834416,7.041136415486491e-05,2.0115723510830765e-05,1.0455633284554413,-8.930672015175014e-06,2.1772348055270244e-06,-0.4236197153549094,0.0,1.0170961428765325e-07,4.230946661098349e-08,0.0,-5.9994474959334774e-06,-0.5508008378578104,0.0,-0.00024036679128846278,3.6122107193352827e-06,5.788158296617724e-07,-0.848593920475275,1.3595627420425597e-05,0.37180709925848643,3.76884463125227e-05,0.8267978189250055,1.0706934651277171,0.0,-2.4698571232497708e-05,8.733268921745243e-06,0.0,1.0000049222818141,1.6864631464681829e-06,0.15537014328967869,-0.5881634622445157,0.002332414090926168,-0.4536506274029909,0.002332414090926168,1.0000087960401371,0.0,1.558195567068747e-08,-0.09518485116061899,0.00017318584116018956,-0.0010687643119719984,0.0,1.0706894861463243
0.1,480.0,-0.009330439404591608,5.278873448782028e-05,-0.0003915248887299236,7.438823845717861e-05,-7.9648317101331e-06,-0.9593047983798697,8.832088308098431e-07,-3.2530528294936825,-0.14034360293683604,0.0,0.32720345635316034,0.0,-0.1866276257421836,0.0,-0.00013935187120797904,-0.15185257312756742,-0.002354197429006853,7.015236251842821e-05,2.0237933891173174e-05,1.0499514135445667,-8.61513367198731e-06,2.365126447353254e-06,-0.4199180031935992,0.0,1.9815588391737905e-07,3.220699326164191e-08,0.0,1.7945016780385683e-05,-0.5544949252187036,0.0,-0.00017557869334585042,4.126661405892609e-06,6.645590768770044e-07,-0.8520623643031308,1.436045911315414e-05,0.39381205530964175,3.763519611199198e-05,0.832356591734795,1.0483887599307524,0.0,-2.4007034389448695e-05,9.380347982838621e-06,0.0,1.0000048012885414,1.7300224168107945e-06,0.1537209065598658,-0.5800390264859735,0.0013657593715043265,-0.44066223285222356,0.0013657593715043265,1.0000097621476893,0.0,4.2356867263669925e-09,-0.09418560573563602,0.00018144195788951934,-0.001073352296041984,0.0,1.0483835435223376
0.1,490.0,-0.009742315241546746,5.256597313650303e-05,-0.00040662917355834926,7.37001708257624e-05,-7.552061162799434e-06,-0.9373857867325115,9.847346153567984e-07,-3.2655939464478743,-0.14536183138746742,0.0,0.34202880640328304,0.0,-0.1962474987311241,0.0,-0.00010805353168187082,-0.14844877682015883,-0.0024529086893784187,6.974439167727423e-05,2.0298261719908554e-05,1.0541760082235956,-8.385478299486689e-06,2.530845021045937e-06,-0.41633804746820036,0.0,2.413124580925173e-07,2.0550911965011893e-08,0.0,4.9397568633662334e-05,-0.5580641539855163,0.0,-0.00011475942995785391,4.661539974344981e-06,7.172010483275179e-07,-0.8554023300260979,1.5073139458320419e-05,0.415617727198101,3.751734048044045e-05,0.8378147730345143,1.0269941424519646,0.0,-2.341447358162518e-05,9.949492409963415e-06,0.0,1.0000045722567306,1.7563862499572368e-06,0.15211377750637015,-0.5721070760975527,0.00038471375090500903,-0.428322929428596,0.00038471375090500903,1.000010553455596,0.0,-6.07140604954557e-09,-0.09314248635770789,0.00018966342237916898,-0.0010748624525979448,0.0,1.0269879788729885
0.1,500.0,-0.01016457105997616,5.2262233853770694e-05,-0.00042213723347875873,7.311291901203658e-05,-7.354708937113637e-06,-0.9162672224898395,1.0482630022170893e-06,-3.2777024716050396,-0.150338706980867,0.0,0.3569434057301118,0.0,-0.20597007407497264,0.0,-8.077442801545443e-05,-0.14516797088435024,-0.002554173736807456,6.921868674437006e-05,2.0295224257153708e-05,1.0582477253148619,-8.236274112883583e-06,2.6741987757840205e-06,-0.41287289801825644,0.0,2.3654312636160396e-07,7.740405854754627e-09,0.0,8.814370036053079e-05,-0.5615140743787964,0.0,-6.061874183886313e-05,5.212006833881339e-06,7.390210319008707e-07,-0.858621763854926,1.5734186250041647e-05,0.43712866145349266,3.733574040177723e-05,0.8431358235404941,1.0064550245310473,0.0,-2.29199216634702e-05,1.0449595644520933e-05,0.0,1.00000425566804,1.7656024800195275e-06,0.15054969729152365,-0.5643635329213633,-0.0005660128544848348,-0.4165872660329967,-0.0005660128544848348,1.0000111778550158,0.0,-1.5029647126332452e-08,-0.09211530739262747,0.00019780955362414746,-0.001073798972812365,0.0,1.006448186061818
0.1,510.0,-0.010596268731643339,5.189614263342609e-05,-0.0004379665099116812,7.263175762063568e-05,-7.404094674021888e-06,-0.8959057583557514,1.0768308374813626e-06,-3.2893933548718497,-0.15527005154017934,0.0,0.37193425534582225,0.0,-0.2157840091218281,0.0,-5.8696824885252255e-05,-0.14200258253006984,-0.0026577373942878583,6.860179446964649e-05,2.0229558939658265e-05,1.0621760614766356,-8.160683988212551e-06,2.795515956409399e-06,-0.4095161680331218,0.0,1.8999840367030038e-07,-5.849510933850226e-09,0.0,0.0001339453651571519,-0.5648499747962595,0.0,-1.5256128928064011e-05,5.7740977060958226e-06,7.330598160505304e-07,-0.8617277806262711,1.6345201745321034e-05,0.45826538905502134,3.709311236784421e-05,0.848289886585738,0.9867211046892558,0.0,-2.2519955183422408e-05,1.0889880925433286e-05,0.0,1.0000038709090466,1.7584368688302652e-06,0.14902895355971893,-0.5568040987990018,-0.001448498890579403,-0.40541373470953396,-0.001448498890579403,1.000011645964085,0.0,-2.2452383667285827e-08,-0.09115433941449357,0.00020585088625772087,-0.0010706098774637069,0.0,0.9867138409128529
0.1,520.0,-0.011036633802441943,5.1483271379604323e-05,-0.0004540474158045516,7.225686896945039e-05,-7.720319688275329e-06,-0.876262713450601,1.0740757115075126e-06,-3.3006802380230145,-0.16015226701412927,0.0,0.38698892520376377,0.0,-0.22567869001189572,0.0,-4.267623949168686e-05,-0.13894583452563658,-0.0027633842840311088,6.791608214489273e-05,2.01036829261977e-05,1.0659695123092656,-8.1510095803275e-06,2.8955325015702375e-06,-0.40626198036890016,0.0,1.0818810623910948e-07,-1.9875370877882582e-08,0.0,0.0001865843406460073,-0.5680769147174193,0.0,1.9799863111225094e-05,6.344680627357382e-06,7.028103782190378e-07,-0.8647267592397104,1.690855824281484e-05,0.478964480089182,3.679350487479158e-05,0.8532537844517886,0.9677459540642469,0.0,-2.2209360563701777e-05,1.1279466768594445e-05,0.0,1.000003435839285,1.7361590360036724e-06,0.1475513066943157,-0.5494243236133065,-0.0022316939489887538,-0.39476437677881676,-0.0022316939489887538,1.000011970069563,0.0,-2.8253432288877966e-08,-0.09030032406397505,0.00021376767015972292,-0.0010656890413613665,0.0,0.9677384891627065
0.1,530.0,-0.011485052856826678,5.1036521004748036e-05,-0.00047032332735039866,7.198463072828203e-05,-8.313706808319335e-06,-0.8573033465059349,1.043963696091687e-06,-3.3115758422380543,-0.16498228374921212,0.0,0.4020955476252557,0.0,-0.2356442092754734,0.0,-3.32732753615519e-05,-0.13599165604606867,-0.002870939285306174,6.718023676435349e-05,1.9921235132459765e-05,1.06963568327454,-8.199122568002164e-06,2.975293805432575e-06,-0.40310491776921065,0.0,-2.344888528757759e-09,-3.402953761868384e-08,0.0,0.00024589555161394597,-0.5711997468799271,0.0,4.3537074094009506e-05,6.921385566233043e-06,6.519748038412913e-07,-0.8676244312752692,1.7427139323506146e-05,0.4991778961267646,3.64418648073532e-05,0.8580107159459975,0.9494866495816279,0.0,-2.198168785091509e-05,1.1627060305099919e-05,0.0,1.000002966539194,1.7003669819116101e-06,0.1461160998334872,-0.5422196614298537,-0.002891191617783123,-0.3846044329637847,-0.002891191617783123,1.0000121633134205,0.0,-3.2425994497496986e-08,-0.08958489343808451,0.00022154838240019082,-0.0010593793981739641,0.0,0.9494791811790386
0.1,540.0,-0.011941064757401115,5.05664800172015e-05,-0.0004867499788868996,7.180867809058004e-05,-9.186296558211822e-06,-0.8389962358690058,9.905771308989022e-07,-3.3220922553434415,-0.16975750721865235,0.0,0.41724280982105405,0.0,-0.24567133325742263,0.0,-3.078994308202404e-05,-0.13313459917413697,-0.0029802660954932596,6.640973741057703e-05,1.9686696082083305e-05,1.0731813940125543,-8.296798090971507e-06,3.036070391648871e-06,-0.40003997724575147,0.0,-1.3526466403757286e-07,-4.8042125188362966e-08,0.0,0.0003117911421603231,-0.5742231318313494,0.0,5.539708200134193e-05,7.502518579794496e-06,5.842790459363711e-07,-0.8704259618971767,1.7904131990176533e-05,0.5188718791731332,3.6043686116503605e-05,0.862549759507395,0.9319034481977654,0.0,-2.1829701918314275e-05,1.1940752602461504e-05,0.0,1.0000024771939582,1.6528469049621295e-06,0.1447223535413819,-0.5351855165417987,-0.003408794938285883,-0.3749020318835744,-0.003408794938285883,1.000012239082368,0.0,-3.5023791453088875e-08,-0.08903125347223123,0.00022918831320334785,-0.0010519768390937806,0.0,0.9318961473571374
0.1,550.0,-0.01240434788067006,5.008175246840065e-05,-0.0005032944718343212,7.172076661947214e-05,-1.0333313134235229e-05,-0.8213127548308051,9.179541956825527e-07,-3.3322411389924476,-0.17447576566527967,0.0,0.4324199453924207,0.0,-0.25575146351713746,0.0,-3.530747281325784e-05,-0.1303697621027353,-0.0030912645125269387,6.561729120839883e-05,1.9405078316271397e-05,1.0766127746067315,-8.43596548884636e-06,3.0792867502088537e-06,-0.3970625286650467,0.0,-2.846108780423304e-07,-6.168115914448928e-08,0.0,0.00038427637943932986,-0.577151547248294,0.0,5.5209734071257955e-05,8.0869692808706e-06,5.033366399115369e-07,-0.8731360227056739,1.8342863648289283e-05,0.5380255617413001,3.5604731286100976e-05,0.8668652618652016,0.9149594969435964,0.0,-2.1745743029761473e-05,1.2227893563295102e-05,0.0,1.0000019800770943,1.5954640726644888e-06,0.14336884632962626,-0.5283172809887619,-0.0037719540771859847,-0.3656279121787187,-0.0037719540771859847,1.0000122105623424,0.0,-3.614473775228251e-08,-0.08865502327974008,0.00023668826358445093,-0.0010437344518959438,0.0,0.914952508996002
0.1,560.0,-0.012874704996255114,4.958925269759716e-05,-0.0005199340589000877,7.17114626151954e-05,-1.174454343053233e-05,-0.8042266307749694,8.299719505109775e-07,-3.342033872967215,-0.17913526028761723,0.0,0.44761672475932707,0.0,-0.2658765952723259,0.0,-4.67235198885861e-05,-0.12769271952936637,-0.0032038669226698694,6.481322824772533e-05,1.9081678971557355e-05,1.0799353530748792,-8.608890539531425e-06,3.1064622445143807e-06,-0.39416827743873195,0.0,-4.4490968231841995e-07,-7.475147441079893e-08,0.0,0.0004634585946296414,-0.5799892938259342,0.0,4.312855039343584e-05,8.674117845247812e-06,4.125527962980766e-07,-0.8757588565931225,1.8746677494636587e-05,0.5566294368135954,3.513081552149862e-05,0.8709561719773256,0.8986205742535036,0.0,-2.1722009189078107e-05,1.2495027540671053e-05,0.0,1.0000014856047683,1.5300802272501112e-06,0.14205418237798279,-0.5216103649057277,-0.00397313640652814,-0.35675517423534797,-0.00397313640652814,1.000012090424784,0.0,-3.591719595877006e-08,-0.08846514967313507,0.00024405337483001654,-0.0010348668497399487,0.0,0.898614020201657
